sub_id;date/time;user_id;user_rating;fire_verified;smoke_verified;lat;lon;text_district;text_loc;text_keywords
145;07/06/2017 17:57;145;18;0;1;40.1649599;-8.8751034;Coimbra;Figueira da Foz;
139;07/06/2017 18:01;139;11;0;0;38.6932444;-9.355054025521005;Lisboa;Cascais;
135;07/06/2017 18:09;135;14;0;1;38.7712545;-9.291961378935335;Lisboa;Sintra;
137;07/06/2017 18:13;137;17;0;1;37.0162727;-7.9351771;Faro;Faro;rescaldo
141;07/06/2017 18:14;141;7;0;0;41.3363471;-8.5585061;Porto;Trofa;
138;07/06/2017 18:32;138;10;0;0;39.3560025;-8.4802892;Santarém;Chamusca;
140;07/06/2017 18:32;140;7;0;1;39.2318564;-7.9281149;Portalegre;Ponte de Sor;
136;07/06/2017 18:55;130;19;0;1;41.2039194;-8.292240964931633;Porto;Penafiel;
133;07/06/2017 19:39;133;5;0;0;38.7015666;-9.3417434;Lisboa;Cascais;
132;07/06/2017 19:43;132;2;0;0;38.7015666;-9.3417434;Lisboa;Cascais;
134;07/06/2017 19:44;134;11;0;1;38.6437637;-9.0550176;Setúbal;Barreiro;
131;07/06/2017 20:04;131;8;0;0;37.7577295;-8.182029;Beja;Castro Verde;
127;07/06/2017 20:34;127;5;0;0;38.7015666;-9.3417434;Lisboa;Cascais;
130;07/06/2017 20:46;130;19;0;1;41.6235501;-8.5239676;Braga;Vila Verde;
128;07/06/2017 20:52;128;6;0;1;39.5376659;-7.7212452;Portalegre;Nisa;fertilizante-chamas
129;07/06/2017 20:54;129;13;0;0;39.68218585;-7.669402903957814;Castelo Branco;Vila Velha de Ródão;
126;07/06/2017 20:59;126;5;0;1;41.1494512;-8.6107884;Porto;Porto;
123;07/06/2017 21:04;28;12;0;1;38.0722349;-7.946096302228184;Beja;Beja;incendio-hospital
125;07/06/2017 21:11;125;11;0;1;40.9536513;-8.4352483;Aveiro;Santa Maria da Feira;
122;07/06/2017 21:44;122;3;0;0;38.7759197;-9.2639449;Lisboa;Sintra;fumo
124;07/06/2017 21:50;124;18;0;0;41.1494512;-8.6107884;Porto;Porto;gas
121;07/06/2017 22:39;121;11;0;0;41.2115102;-8.4652622;Porto;Valongo;ignicao
119;07/06/2017 23:28;119;11;0;0;38.09063055;-7.420612276319435;Beja;Moura;
120;07/06/2017 23:33;63;6;0;0;40.50472645;-8.559422984896361;Aveiro;Oliveira do Bairro;
204;09/06/2017 12:17;204;1;0;0;37.0162727;-7.9351771;Faro;Faro;
202;09/06/2017 13:32;202;3;0;0;38.815391000000005;-9.133030263713584;Lisboa;Loures;
203;09/06/2017 13:56;203;7;0;0;41.5654887;-8.010196481857573;Braga;Cabeceiras de Basto;
201;09/06/2017 15:11;187;14;0;0;40.7794281;-7.103198559781845;Guarda;Pinhel;
196;09/06/2017 16:30;196;18;0;1;37.0903678;-8.2455958;Faro;Albufeira;quimico-explosivo
198;09/06/2017 16:30;198;8;0;0;40.75077;-8.6129271;Aveiro;Estarreja;
199;09/06/2017 16:34;199;18;0;0;41.1494512;-8.6107884;Porto;Porto;
197;09/06/2017 16:36;197;8;0;1;41.0994524;-8.4999065;Porto;Gondomar;
200;09/06/2017 16:57;200;13;0;0;38.8308741;-9.1684512;Lisboa;Loures;
193;09/06/2017 17:04;193;13;0;0;39.2295442;-7.9450787;Portalegre;Ponte de Sor;
194;09/06/2017 17:15;194;5;0;0;40.897404;-8.490683816868543;Aveiro;São João da Madeira;
192;09/06/2017 17:16;192;8;0;1;38.4327702;-7.5551733;Évora;Reguengos de Monsaraz;
195;09/06/2017 17:44;59;3;0;0;40.2202451;-7.980700223101081;Coimbra;Arganil;
191;09/06/2017 17:57;191;16;0;0;37.1117351;-7.6617408;Faro;Tavira;
190;09/06/2017 18:34;190;4;0;0;38.0624081;-8.1198402;Beja;Ferreira do Alentejo;chamas
189;09/06/2017 19:01;189;5;0;1;39.2363637;-8.6867081;Santarém;Santarém;
188;09/06/2017 19:39;188;7;0;1;41.53898275;-8.604028422171602;Braga;Barcelos;
186;09/06/2017 20:26;186;9;0;0;39.056633;-9.0076057;Lisboa;Alenquer;
187;09/06/2017 20:57;187;14;0;0;37.1267106;-7.7150578;Faro;Tavira;
184;09/06/2017 21:23;100;10;0;1;41.1494512;-8.6107884;Porto;Porto;
185;09/06/2017 21:46;185;15;0;1;41.1494512;-8.6107884;Porto;Porto;
183;09/06/2017 22:17;183;14;0;0;40.97342205;-8.45598187256273;Aveiro;Santa Maria da Feira;
182;09/06/2017 22:41;182;6;0;0;41.1494512;-8.6107884;Porto;Porto;
241;11/06/2017 00:15;241;9;0;1;40.3628191;-7.918800519043628;Coimbra;Tábua;
240;11/06/2017 00:46;240;19;0;0;38.83554455;-9.352237113314317;Lisboa;Sintra;
239;11/06/2017 01:48;239;4;0;1;41.1604125;-8.3114028;Porto;Penafiel;
238;11/06/2017 08:30;238;9;0;1;41.3611429;-8.49831545735614;Porto;Santo Tirso;
237;11/06/2017 09:38;237;9;0;1;39.2599352;-8.5845144;Santarém;Alpiarça;
234;11/06/2017 13:06;234;8;0;0;38.2071102;-7.2263606;Beja;Moura;
233;11/06/2017 13:11;233;3;0;1;41.4894403;-8.580559554847241;Braga;Barcelos;
236;11/06/2017 13:15;236;12;0;0;40.4088855;-7.4894347;Guarda;Manteigas;
235;11/06/2017 13:43;235;1;0;1;41.7030034;-8.6674105;Viana do Castelo;Viana do Castelo;
232;11/06/2017 13:47;131;8;0;0;41.0994524;-8.4999065;Porto;Gondomar;urbanização
229;11/06/2017 14:21;229;4;0;1;41.0749752;-7.950630855848868;Viseu;Resende;
230;11/06/2017 14:23;185;15;0;0;41.3304687;-8.5895251;Porto;Trofa;
231;11/06/2017 14:23;231;3;0;0;39.0065191;-9.1445387;Lisboa;Sobral de Monte Agraço;
228;11/06/2017 14:44;228;8;0;0;41.1561207;-8.5977289;Porto;Porto;
222;11/06/2017 15:03;222;17;0;0;38.7759197;-9.2639449;Lisboa;Sintra;
224;11/06/2017 15:06;224;2;0;0;38.70957065;-9.390136815849148;Lisboa;Cascais;
225;11/06/2017 15:35;225;13;0;0;38.7077507;-9.1365919;Lisboa;Lisboa;
223;11/06/2017 15:42;223;1;0;1;40.51344025;-8.502342333907052;Aveiro;Oliveira do Bairro;
226;11/06/2017 15:46;65;20;0;1;38.6671253;-9.0542164;Setúbal;Barreiro;incêndio
227;11/06/2017 15:52;147;11;0;1;38.863621;-8.7456467;Santarém;Benavente;quimico
221;11/06/2017 16:06;221;1;0;1;41.5314496;-8.6192306;Braga;Barcelos;
220;11/06/2017 16:30;220;3;0;1;39.1519962;-9.2979195;Lisboa;Torres Vedras;
219;11/06/2017 16:40;219;4;0;1;38.74153725;-7.705944763478542;Évora;Estremoz;
218;11/06/2017 16:51;218;7;0;0;40.640496;-8.6537841;Aveiro;Aveiro;
214;11/06/2017 17:29;68;19;0;0;41.1494512;-8.6107884;Porto;Porto;
217;11/06/2017 17:36;217;9;0;1;39.6934308;-8.2905545;Santarém;Ferreira do Zêzere;
216;11/06/2017 17:40;216;5;0;1;40.92770175;-8.583278879793117;Aveiro;Santa Maria da Feira;
215;11/06/2017 17:50;215;19;0;0;41.1330613;-8.5117135;Porto;Gondomar;
212;11/06/2017 18:09;212;3;0;1;42.0273051;-8.6404204;Viana do Castelo;Valença;
213;11/06/2017 18:25;28;12;0;0;41.6488247;-8.4362569;Braga;Vila Verde;
211;11/06/2017 18:37;211;14;0;0;38.57159285;-7.912276431035509;Évora;Évora;
210;11/06/2017 18:58;210;17;0;1;38.66186915;-9.226016510778402;Setúbal;Almada;
209;11/06/2017 19:10;132;2;0;1;39.9501546;-8.7516678;Leiria;Pombal;
206;11/06/2017 20:06;206;6;0;1;41.7634894;-8.6557934;Viana do Castelo;Ponte de Lima;
208;11/06/2017 20:30;208;11;0;1;41.2787439;-7.8720721;Vila Real;Vila Real;
207;11/06/2017 20:43;207;18;0;0;39.8068537;-7.6985628;Castelo Branco;Castelo Branco;quimico
205;11/06/2017 21:09;205;19;0;1;39.7437902;-8.8071119;Leiria;Leiria;
287;13/06/2017 00:13;241;9;0;0;37.3179725;-8.5558655;Faro;Monchique;incendio
285;13/06/2017 10:14;285;9;0;0;40.6128387;-8.544200250018957;Aveiro;Aveiro;
284;13/06/2017 10:32;284;5;0;0;38.8445197;-7.5876885;Évora;Estremoz;
286;13/06/2017 10:54;249;17;0;1;40.8884005;-8.4531338;Aveiro;Oliveira de Azeméis;
283;13/06/2017 11:01;283;5;0;0;41.16596495;-7.496456362848695;Viseu;São João da Pesqueira;
281;13/06/2017 11:28;281;5;0;0;40.897404;-8.490683816868543;Aveiro;São João da Madeira;
280;13/06/2017 11:34;280;16;0;0;41.1830197;-7.062466693362778;Bragança;Torre de Moncorvo;
279;13/06/2017 11:43;279;7;0;1;40.75077;-8.6129271;Aveiro;Estarreja;fertilizante
282;13/06/2017 11:44;282;17;0;1;38.5753506;-7.91001669343302;Évora;Évora;
278;13/06/2017 12:22;278;6;0;0;41.24694415;-7.3033782535900595;Bragança;Carrazeda de Ansiães;combustivel-fogo
277;13/06/2017 12:46;277;10;0;0;41.42591455;-7.465569503607106;Vila Real;Murça;
271;13/06/2017 13:03;61;3;0;1;41.010273;-8.487896654288974;Aveiro;Santa Maria da Feira;
274;13/06/2017 13:04;183;14;0;0;39.1221175;-8.9080299;Lisboa;Azambuja;
276;13/06/2017 13:09;276;6;0;0;41.3302367;-8.5724918;Porto;Trofa;
269;13/06/2017 13:14;269;10;0;0;39.8014354;-8.58371;Leiria;Pombal;
270;13/06/2017 13:16;270;20;0;1;41.11258985;-8.522397410112376;Porto;Gondomar;
273;13/06/2017 13:22;15;19;0;1;41.0818397;-7.1424138;Guarda;Vila Nova de Foz Côa;
272;13/06/2017 13:23;25;18;0;1;39.6277558;-7.751657568037537;Castelo Branco;Vila Velha de Ródão;gas
275;13/06/2017 13:54;275;16;0;0;40.640496;-8.6537841;Aveiro;Aveiro;urbanização-ignicao
268;13/06/2017 14:40;268;18;0;0;39.68218585;-7.669402903957814;Castelo Branco;Vila Velha de Ródão;
267;13/06/2017 15:06;267;7;0;1;39.056633;-9.0076057;Lisboa;Alenquer;
266;13/06/2017 15:56;266;19;0;1;38.70957065;-9.390136815849148;Lisboa;Cascais;combustivel
259;13/06/2017 16:19;259;16;0;1;38.7712545;-9.291961378935335;Lisboa;Sintra;
265;13/06/2017 16:23;265;10;0;0;38.4243996;-7.5347109;Évora;Reguengos de Monsaraz;
261;13/06/2017 16:24;261;13;0;1;40.1649599;-8.8751034;Coimbra;Figueira da Foz;
260;13/06/2017 16:30;260;14;0;0;41.0982569;-7.4592195;Viseu;São João da Pesqueira;
263;13/06/2017 16:34;263;16;0;0;41.0994524;-8.4999065;Porto;Gondomar;
264;13/06/2017 16:41;264;16;0;0;39.358541;-9.062497989670522;Leiria;Caldas da Rainha;
262;13/06/2017 16:49;262;20;0;0;38.02396615;-8.036965954080486;Beja;Beja;
255;13/06/2017 17:05;255;6;0;1;41.6569645;-8.3247847;Braga;Amares;incêndio-queimada
258;13/06/2017 17:21;258;2;0;0;42.0764373;-8.4535912;Viana do Castelo;Monção;
257;13/06/2017 17:28;63;6;0;1;39.3560025;-8.4802892;Santarém;Chamusca;
254;13/06/2017 17:38;254;11;0;1;39.6934308;-8.2905545;Santarém;Ferreira do Zêzere;
256;13/06/2017 17:40;51;16;0;1;41.2934852;-7.7669235;Vila Real;Vila Real;
251;13/06/2017 18:07;251;6;0;0;41.1768477;-6.7905417;Bragança;Freixo de Espada à Cinta;
253;13/06/2017 18:17;253;11;0;0;41.47803215;-7.180141898960005;Bragança;Mirandela;
252;13/06/2017 18:39;252;19;0;1;39.1186854;-9.206419957807976;Lisboa;Torres Vedras;
250;13/06/2017 18:53;250;8;0;0;41.1494512;-8.6107884;Porto;Porto;
247;13/06/2017 19:01;247;12;0;1;38.5793912;-7.8846561;Évora;Évora;
249;13/06/2017 19:35;249;17;0;1;41.1879396;-6.7528983;Bragança;Freixo de Espada à Cinta;
248;13/06/2017 19:53;150;15;0;1;38.83554455;-9.352237113314317;Lisboa;Sintra;
245;13/06/2017 20:06;245;17;0;0;41.1460547;-7.980632;Porto;Baião;fumo
246;13/06/2017 20:58;105;17;0;0;37.5976;-8.6422;Beja;Odemira;
244;13/06/2017 21:35;244;14;0;0;41.2039194;-8.292240964931633;Porto;Penafiel;
243;13/06/2017 22:36;243;10;0;1;40.6574713;-7.9138664;Viseu;Viseu;
242;13/06/2017 22:52;242;6;0;0;41.2115102;-8.4652622;Porto;Valongo;
